"","Condition","Node","Chain","Mean_Rating_Angry","Mean_Rating_Disgust","Mean_Rating_Fear","Mean_Rating_Happy","Mean_Rating_Sad","Mean_Rating_Surprised","Entropy_Angry","Entropy_Disgust","Entropy_Fear","Entropy_Happy","Entropy_Sad","Entropy_Surprised"
"41","Ambiguity",2,"Chain2",-0.124255657599911,-0.382359657132242,-0.409807960731764,0.643754744810701,-0.559186375090106,0.0498701200541478,0.0342524283188867,0.0230745335140393,0.0334431012217413,0.0282123280234989,0.0200816009399229,0.0274538823886809
"42","Ambiguity",2,"Chain3",-0.396723489931416,-0.535696163359866,-0.302506289238105,0.561619474151608,-0.341643958673297,0.0906636110718646,0.0159046628856244,0.0111697732038239,0.0366864665858865,0.0252717235635814,0.0135511810112493,0.0624348905844258
"43","Ambiguity",2,"Chain4",-0.424649758397042,-0.42300628142154,0.00888509921985061,-0.105204211341295,-0.122353470374868,-0.425525706619939,0.0201309051254057,0.0220806502649282,0.050079269658278,0.0462623754075057,0.0396155066546266,0.0385580965441733
"44","Ambiguity",2,"Chain5",0.41399588605345,0.327566722450463,0.605909736130514,-0.968078529198126,1.74049241663154,-0.194301317928577,0.052345864701664,0.0705170418436635,0.0633091820012598,0.0190470225649711,0.0321805599700717,0.0490016464744766
"45","Ambiguity",2,"Chain6",0.0670318024186761,0.552149080385938,1.15892388492191,-0.919039421598821,0.160036911998113,1.1013525824915,0.0292221590403685,0.0428964089012126,0.052590077968241,0.0199124440717191,0.0433787598025231,0.0506697717519118
"46","Ambiguity",2,"Chain7",1.73074958601908,2.11981808954795,0.196074637430452,-0.883086577596211,-0.226749459162562,-0.602963790421329,0.0868222888369979,0.0687312212089062,NA,0.0330596832102994,0.0294119541108432,0.0298207477971301
"47","Ambiguity",2,"Chain8",0.0139872174360124,-0.0435100679247321,-0.257753576075388,-0.493583852999592,-0.357172401450348,-0.567042416858096,0.0358329848506255,0.0375677192085318,0.032231240381025,0.0225032577370934,NA,0.0331637876181481
"48","Ambiguity",2,"Chain9",-0.0813621941242599,-0.409661296306974,-0.520481741385852,0.410341880023461,-0.546001025298687,-0.224671564989026,0.0458421212256815,0.0328002707953343,0.0381762585080065,0.0472613932938146,0.0254364136209289,0.0547294783369624
"49","Ambiguity",3,"Chain1",0.859585978149283,0.514232676873357,0.161930642758982,-0.899378057279644,0.184312863204211,0.489138296632675,0.0755218492288868,0.0507434139065633,0.0437058420924906,0.0215382423727076,0.0350588153093271,0.0638711699967186
"50","Ambiguity",3,"Chain10",-0.152381401189764,-0.0624805159556562,0.601766219704092,-0.437502631771087,0.302983486988374,0.34937306488247,0.0281402366330609,0.0425126660256212,0.0541972728555027,0.0237674793952692,0.0427955491468141,0.0444667221401452
"51","Ambiguity",3,"Chain11",0.607452888456487,0.680823860088243,0.885537935540974,-1.04150658241434,1.38171366652973,0.241122589065839,0.051443419949174,0.0479149291384171,0.0404546022402201,0.0108068957590879,0.0718886213639595,0.0488688914745352
"52","Ambiguity",3,"Chain12",0.312244097584878,0.226403632040117,1.0021833321888,-0.995013824503285,1.17403010540705,0.407127296462388,0.0462535221376842,0.0603301545259071,0.0637170856183056,0.0145437788915181,0.0216480090016909,0.0573627855763667
"53","Ambiguity",3,"Chain13",-0.0408425474678765,0.0613301510151317,0.991001399417189,-0.93125292676431,1.1009873594691,0.014404725353991,0.0299132591219504,0.0421890267328838,0.0483800379595333,0.0226770328318675,0.0605545405434343,0.0531436010132318
"54","Ambiguity",3,"Chain14",-0.0966981643491992,-0.567979144600255,-0.729140076804991,0.849726280252295,-0.789596457991913,-0.463490377646376,NA,0.0187118033652868,0.0206674505753408,0.0256416324962482,0.0113985184254239,0.0249272622820516
"55","Ambiguity",3,"Chain15",-0.421838783084363,0.111344391235243,-0.201253394588359,0.319218935890226,-0.487056458132411,-0.146351316110154,0.0297370219854469,0.0756048405623455,0.0471864887343351,0.0435445357262362,0.0395203788070923,0.0338173067702357
"56","Ambiguity",3,"Chain16",0.249424008284456,0.358251496181492,0.383088048547825,-0.720756272307592,0.00748173187059427,0.913729698800265,0.0517080469100899,0.0423251676553905,0.0523281375859215,0.0089144290138068,0.0486239962742259,0.0498385419904176
"57","Ambiguity",3,"Chain2",-0.466186167435686,-0.674861778967616,-0.747776200716928,0.794877751604713,-0.328432204750433,0.0963529073773729,0.0114259001011039,0.013970627884474,0.015833473700079,0.0374642285517209,0.0228134773750107,0.0601891262249255
"58","Ambiguity",3,"Chain3",0.0125220310575808,-0.0344921829245221,0.222785617726667,0.115540123274355,-0.191084858216799,0.963992561585423,0.0447861011291039,0.0542851658837624,0.0403222255496368,0.044032975985404,0.0439247341554677,0.0602991091266915
"59","Ambiguity",3,"Chain4",-0.034025495862704,-0.371715155749194,0.455319701129189,0.0622872997662364,-0.210778368296513,0.542296011817733,0.0379828820025569,0.0351073042855152,0.0580014858957046,0.0458734509904232,0.0476422341908725,0.048521475645115
"60","Ambiguity",3,"Chain5",0.883154228402259,0.16518166557796,0.664581637850876,-1.03986060012282,1.81666059324907,-0.631864557019215,0.0997161299390267,0.0466007161178468,0.0664062221387909,0.0134248509662386,0.0268041408903586,0.0265958653045953
"61","Ambiguity",3,"Chain6",-0.319828919079482,-0.612030679682078,-0.060526848932349,0.791702075029081,-0.661293205775525,0.237615223406426,0.0343271862617826,0.0110602533538992,0.0552513815438849,0.0349193945647354,0.0193654052353991,0.0720639240574672
"62","Ambiguity",3,"Chain7",-0.258758419635961,-0.264151829583026,-0.0300247551396703,0.158039472415167,-0.330446759835808,0.201966249561817,0.0476088777396844,0.042992647333131,0.0600163227669825,0.0560022340667106,0.0521329100674361,0.044990335414335
"63","Ambiguity",3,"Chain8",-0.187904066719742,0.53334472953025,-0.37692056893608,-0.341829918396947,-0.250631193017015,0.179465301541152,0.0431127247964935,0.0733592623151245,0.0390480907251378,0.0291106564605663,0.034258428806654,0.0547626273222685
"64","Ambiguity",3,"Chain9",-0.21641315450706,-0.160261612425187,-0.449498522653667,0.57126319011626,-0.440152980630872,-0.280334517803557,0.0274241872996338,0.0290745808591743,0.0293857653257561,0.0449145231683115,0.0274205628257431,0.0462140025403506
"65","Ambiguity",4,"Chain1",0.568810987432007,1.0132988546888,0.0941116736188511,-0.890700976360696,0.778028558332893,-0.575058328634055,0.0670725719626502,0.088024412651505,0.0590489284337128,0.0165291650940843,0.0382896343405827,0.037631678197277
"66","Ambiguity",4,"Chain10",-0.166059361793049,-0.139255920786352,0.642202319550021,-0.537588271541883,0.318129211489456,0.301250966051093,0.0311517412129191,0.0289379665357276,0.061384473881958,0.0268615007087559,0.0535273973142362,0.0385016483856465
"67","Ambiguity",4,"Chain11",0.722803207695407,1.00206925467489,0.787430053257079,-1.02343711773628,1.5091915808378,0.0374818927636475,0.082468416412205,0.0641502771939116,0.0816161896781446,0.0166640776597602,0.0462984709164535,0.0631416997626897
"68","Ambiguity",4,"Chain12",0.157279857175885,0.180932897538685,1.08569024884077,-0.731984035458956,0.280610847097983,0.343971378432757,0.0580144684965229,0.061073171062788,0.0508518670249542,0.0241363618353967,0.048899783129104,0.0639028538291038
"69","Ambiguity",4,"Chain13",-0.17190146065776,0.28781069266807,0.41512657440384,-1.03674542420368,1.73175693571297,-0.0203198433501229,0.0322930314501194,0.0658401260622244,0.0571911784748189,0.0221302682861004,0.0324921402599646,0.0642316330987267
"70","Ambiguity",4,"Chain14",-0.0749958318617648,-0.242607267378387,-0.409890285818241,0.783025845715482,-0.781004280121212,-0.262504118351382,0.0427451620118608,0.0286314241181202,0.0301857835453956,0.0257373405925381,0.0201455099458233,0.0388205744545991
"71","Ambiguity",4,"Chain15",-0.410157555422056,-0.456771133122628,0.0344148686498184,0.190765746055708,-0.296990043150161,-0.38037020301869,0.0174897682818335,0.0257355716308499,0.0444768114070453,0.0446052519482051,0.0367920371034482,0.0294096618356488
"72","Ambiguity",4,"Chain16",0.356704991196848,0.0731884577212175,0.0659249360904726,-0.41901618484917,-0.175869169927476,0.532222393204368,0.0616381192620505,0.0484655298110825,0.0532783625837722,0.0297717308977881,0.0386486328081578,0.0660460725450484
"73","Ambiguity",4,"Chain2",-0.45687292727158,-0.612597462258715,-0.423640342591847,0.599055540597136,-0.359881645610986,0.0085002220236621,0.0255155088645974,0.033770762800286,NA,0.039238698389171,0.0291792441871096,0.0484795284966279
"74","Ambiguity",4,"Chain3",-0.498692540578943,-0.332061995556371,-0.668164183272412,1.17140094105214,-0.748765589663542,0.0739377634894926,0.0217680570734033,0.0279229724871178,0.0216016310375743,0.0217047778953043,0.020331033446218,0.0549944643099674
"75","Ambiguity",4,"Chain4",-0.513569950606648,-0.179825555042866,0.314106158848731,-0.065838405597391,0.122962356478052,-0.298852318349089,0.0364964667968647,0.0388423349598057,0.0805440961558756,0.0456009840389297,0.0491389125452416,0.0478396506936691
"76","Ambiguity",4,"Chain5",0.378018052133667,0.333255809061734,0.375490116366885,-0.935543169865432,1.97238785458098,-0.813144152281886,0.0568951149171748,0.0609669502340888,0.0522394770873632,0.0140199710671389,0.0446669450467134,0.0245682670288087
"77","Ambiguity",4,"Chain6",-0.542294039525972,-0.628677168952442,-0.290229381061676,1.1082819637141,-0.585013201503538,0.21825248394931,0.014043910713448,0.0154217073977652,0.0306630106311795,0.0208860422361041,0.0166803979709169,0.0354141947637486
"78","Ambiguity",4,"Chain7",0.498725534599208,0.0943716857206765,0.0374102799982876,-0.505715559846005,-0.275732628320662,0.0988925158121366,0.0612848289237006,0.0502225280324251,0.039361814184124,0.0268059836442976,0.0281055875611348,0.0404376540040567
"79","Ambiguity",4,"Chain8",0.158180581577292,0.360510681828656,-0.0543043772977466,-0.268003538026839,-0.105006084093973,-0.21002945068898,0.0465810584110701,0.066584939471508,0.0413772435367733,0.0366603657190547,0.0325622486444814,0.0510674213515205
"80","Ambiguity",4,"Chain9",-0.416492993294161,-0.538186727785617,-0.80160529509912,1.0207714261918,-0.735939050349412,-0.135219684558237,0.0337239385547224,0.0148296954165883,0.02015501852508,0.0270530798591896,0.0205827083033181,0.0535680232435421
"81","Ambiguity",5,"Chain1",0.916939019324766,0.838174266089632,-0.303310545641396,-0.466226356349055,-0.278983321142715,-0.468561847519093,0.0763137436642436,0.0710156906572814,0.0327992001599571,0.0393313677174374,0.0306484975430367,0.0353437890774211
"82","Ambiguity",5,"Chain10",-0.254646081643284,0.000821598058004962,0.0897040745693253,-0.232834653499749,0.0186560531714093,-0.0555170673143208,0.0438114389767005,0.0539969394890603,0.0575426560948316,0.0472571991760234,0.0570396844665201,0.0449982541261703
"83","Ambiguity",5,"Chain11",0.942770614820486,0.87570157612177,0.696998069216516,-0.99726396828044,1.5344160806384,0.0151749778122095,0.0952976714567121,0.0905108959759657,0.0772718074486817,0.0134014935322258,0.0479677643974473,0.0531305846246216
"84","Ambiguity",5,"Chain12",0.146168992598258,-0.066511531879665,0.841745223016703,-0.811328436306314,0.715083980691434,-0.0349741486677281,0.0382523996026155,0.0417285610568369,0.0728040205353279,0.0199017457507707,0.0605392065328213,0.0477793771643578
"85","Ambiguity",5,"Chain13",0.206560705071043,1.00538983580527,0.877423535408297,-1.08777932238291,1.568311745212,-0.0355412039446951,0.0426016631501107,0.082478102121611,0.0600386808220734,0.01640552944895,0.0515053725493167,0.0609673870251329
"86","Ambiguity",5,"Chain14",0.271303019182683,0.0266660109150469,0.0423099116897423,-0.164579220060564,-0.243692910421699,0.497607236953686,0.0589065771677548,0.0394499214228255,0.0602894332039123,0.0448344098520964,0.0256561024184387,0.0228174470796163
"87","Ambiguity",5,"Chain15",-0.416658970689541,0.017208374117192,-0.0400943429088496,0.227133976215918,-0.367791706688532,-0.330520964830153,NA,0.0511250903902678,0.0549323651845946,0.0484483850701685,0.0210062491480069,0.042518742083064
"88","Ambiguity",5,"Chain16",0.210063711443006,0.0673181063792461,-0.287038929678965,0.186608299458704,-0.372047641249437,0.0711953392280146,0.0524481673733092,0.0454579420781667,0.0347507008187761,0.0531417669323396,0.0379549453158967,0.0419688385988703
"89","Ambiguity",5,"Chain2",-0.234779514690679,-0.383484947671147,-0.537465976293386,0.604733455962137,-0.493283989796643,-0.426693060447709,0.0216750405017213,0.0183280720737734,0.0275990759965784,0.0486588142917168,0.0161091721407106,0.045052555200247
"90","Ambiguity",5,"Chain3",-0.0958816466241811,-0.530509359312955,-0.704336507270242,1.0791582397322,-0.720969896272313,-0.139046250998571,NA,0.0164311471382439,0.0130838642190286,0.0352590924107043,0.00409167504335081,0.061600979045971
"91","Ambiguity",5,"Chain4",-0.383228952280668,-0.0469078760212021,0.0960359671444759,-0.160566823767925,0.0135302184466582,-0.290182968316727,0.0254368765510916,0.0381713968222016,0.0621060923250977,0.0429752303477321,0.0445660098537739,0.0516138043549149
"92","Ambiguity",5,"Chain5",0.705791011253752,0.700905611155246,0.65071174532863,-0.98993405278046,1.91635403504394,-0.199188295611326,0.0509343536312215,0.0442999626141597,0.048599434327542,0.0227196882244188,0.0435144637216183,0.0662694530628159
"93","Ambiguity",5,"Chain6",-0.367185698283535,-0.447332858653598,-0.58714461913441,0.951381902154166,-0.742364863433376,0.33840184957631,0.0224797333118491,0.0163282883436157,NA,0.0308552677844588,0.0154823139972212,0.0533000122399289
"94","Ambiguity",5,"Chain7",0.881377492432473,0.255196078429436,0.129778444984195,-0.378846670546431,0.330346209287795,-0.343259899486721,0.114192343673814,0.0736368435557876,0.0624549918522916,0.0475416721632384,0.0558959626374857,0.0487334654487003
"95","Ambiguity",5,"Chain9",-0.397233447613555,-0.502424509583155,-0.633519712395073,1.2532215638154,-0.707945394145454,-0.607183165201846,0.0175240869018697,0.0264710520659288,0.0217803966326612,0.0393406802899267,0.0191298747125793,0.0333165843713972
"96","Ambiguity",6,"Chain1",1.21612880369507,0.561878013401477,-0.580737867585579,-0.496379779758386,-0.105524468177095,-0.711353486297968,0.0996441530144608,0.0830492494770813,0.0256443588253852,0.0323988002421065,0.0447125126752864,0.0384523780560672
"97","Ambiguity",6,"Chain10",-0.246576397754657,-0.254687696312295,0.145297687638949,-0.518621407720128,0.474076087669325,-0.167014407436881,0.0372193338103124,0.0369205740629724,0.0574114905785083,0.0416883749391621,0.0500855001035741,0.0552082151090341
"98","Ambiguity",6,"Chain11",0.290920313759321,0.337030191030531,0.162760333506853,-0.609512417463744,0.356813013747239,-0.235696191540088,0.0532853309701793,0.0616348771537651,0.049581656299988,0.0257246990638286,0.0405891258253008,0.0421951170996066
"99","Ambiguity",6,"Chain12",-0.0360819886748768,0.126777484390013,0.571984366405041,-0.862753045972186,0.88658316140443,0.189023101113346,0.0265439525354058,0.0500685318128494,0.0595774877862595,0.0161894126471414,0.07436726469679,0.0418976708943964
"100","Ambiguity",6,"Chain13",0.337380041655598,0.690969774573724,0.556442251462467,-1.03328428704878,1.82469729994378,-0.258978588984089,0.0746179576254412,0.0676273049673296,0.0620223619675348,0.00915198565772175,0.0386931274255526,0.0691092643578742
"101","Ambiguity",6,"Chain14",0.0120395265884139,-0.0825617744618851,-0.0834854149864165,-0.474091355835973,-0.209702736285038,0.351018907473603,0.0374641535429332,0.031658214530195,0.0319177795864561,0.036077653323293,0.0347290413909024,0.0648270170775964
"102","Ambiguity",6,"Chain15",-0.26582866135249,-0.35992340670191,-0.631326939055569,0.659297352694811,-0.510843382587099,-0.306747997874492,NA,0.0271826953841885,0.0269467184278903,0.0307227060739096,0.0254881414819795,0.0531834768393025
"103","Ambiguity",6,"Chain16",-0.195442443883966,-0.362522744577425,0.392128775868983,-0.480471235857762,0.275443301080365,-0.168155334146663,0.022373513271675,0.0246209157354608,0.05363287999789,0.0367561322707043,0.0467709278811897,0.0418264382611182
"104","Ambiguity",6,"Chain2",-0.162987235769882,-0.200909771758412,-0.648804179762537,0.863882997600301,-0.765341287861412,-0.178573150395346,0.0389609102229962,0.0308419322853776,0.0292721238372266,0.0304348782423681,NA,0.0491876509272803
"105","Ambiguity",6,"Chain3",-0.0176707708575446,-0.279248231028165,-0.401604449032696,0.761018876726002,-0.372148600995331,0.366557076564654,0.0342832287772411,NA,0.0252503846023185,0.0488532171641,0.0385389849018746,0.0494524852800753
"106","Ambiguity",6,"Chain4",-0.281580774734906,0.163827301110404,-0.153008764026231,0.176756931652828,-0.190046375152796,0.25704012199794,0.0236472713992074,0.0643610348882278,0.0380720213550855,0.0367838711181075,0.03448650258244,0.055480031196529
"107","Ambiguity",6,"Chain5",0.24196497885806,0.828328877306968,0.343263428433312,-0.966841738375624,1.62026149182993,-0.869733588377582,0.0680558086476557,0.0780869502085134,0.0660501855176876,0.0158468003871251,0.0488965204288227,0.039224815415789
"108","Ambiguity",6,"Chain6",-0.250904459406072,-0.585052393617124,-0.787423578337117,1.11672600011237,-0.702305057961048,-0.0674366244094455,0.0311412472477391,0.0196486230989446,0.0185462780790639,0.0369532267935748,0.0188124017892001,0.0486449531897365
"109","Ambiguity",6,"Chain7",-0.246229592050673,-0.365486379630886,-0.299763403921729,0.0303066616845956,-0.131089883530977,-0.00141505550680102,0.0302286651047394,0.0359608896747763,0.039851584266577,0.039449582679107,0.0406493440988299,0.0585027662273939
"110","Ambiguity",6,"Chain8",0.108607317644231,-0.206311246528749,0.0212703390265994,-0.406097966125023,0.191274473916722,-0.0616998032862507,0.0449262584800478,0.0429215338315015,0.0488037160031086,0.03078484751321,0.0520720147565462,0.0445193229070542
"111","Ambiguity",6,"Chain9",-0.236243348515211,-0.414524262224254,-0.560218182979536,1.20088765190867,-0.816841124254817,0.0555963304067175,0.0277230973320206,0.0237161089103339,0.0227724351595792,0.0244451175448854,0.0237539063173692,0.0787643990932714
