file_name,tSNE1,tSNE2,face_name,Target,Network,Iteration
sample/face_379.png,-30.763065,10.708598,Ambiguity_Chain11_Node60.png,Ambiguity,11,60
sample/face_192.png,46.78646,-5.1131735,Ambiguity_Chain14_Node16.png,Ambiguity,14,16
sample/face_1196.png,54.083385,-18.950565,ConsensusSad_Chain26_Node32.png,ConsensusSad,26,32
sample/face_1.png,-50.553745,12.619676,Ambiguity_Chain1_Node0.png,Ambiguity,1,0
sample/face_951.png,50.370144,42.864178,ConsensusSad_Chain17_Node60.png,ConsensusSad,17,60
sample/face_117.png,-62.590603,-22.946136,Ambiguity_Chain14_Node6.png,Ambiguity,14,6
sample/face_423.png,-47.353764,-17.044397,Ambiguity_Chain14_Node72.png,Ambiguity,14,72
sample/face_916.png,-4.725685,31.038427,ConsensusHappy_Chain16_Node32.png,ConsensusHappy,16,32
sample/face_582.png,36.681957,-3.6756527,ConsensusHappy_Chain5_Node5.png,ConsensusHappy,5,5
sample/face_46.png,30.263466,35.915333,Ambiguity_Chain8_Node1.png,Ambiguity,8,1
sample/face_575.png,-17.589928,-5.3027143,ConsensusHappy_Chain4_Node76.png,ConsensusHappy,4,76
sample/face_875.png,25.264107,-9.804017,ConsensusHappy_Chain15_Node4.png,ConsensusHappy,15,4
sample/face_782.png,-78.055405,-23.950129,ConsensusHappy_Chain11_Node80.png,ConsensusHappy,11,80
sample/face_198.png,18.661795,9.197995,Ambiguity_Chain6_Node16.png,Ambiguity,6,16
sample/face_1166.png,48.103046,29.617296,ConsensusSad_Chain25_Node24.png,ConsensusSad,25,24
sample/face_298.png,52.61522,-34.91067,Ambiguity_Chain1_Node40.png,Ambiguity,1,40
sample/face_305.png,15.5097885,-23.677492,Ambiguity_Chain5_Node40.png,Ambiguity,5,40
sample/face_508.png,-67.470375,-14.053078,ConsensusHappy_Chain2_Node32.png,ConsensusHappy,2,32
sample/face_345.png,-32.180145,-3.4033465,Ambiguity_Chain6_Node52.png,Ambiguity,6,52
sample/face_634.png,-15.187252,-0.50608915,ConsensusHappy_Chain6_Node80.png,ConsensusHappy,6,80
sample/face_1106.png,3.2607548,-15.395909,ConsensusSad_Chain23_Node11.png,ConsensusSad,23,11
sample/face_169.png,-27.35314,-13.423468,Ambiguity_Chain9_Node13.png,Ambiguity,9,13
sample/face_1185.png,42.267986,8.267204,ConsensusSad_Chain26_Node5.png,ConsensusSad,26,5
sample/face_820.png,-45.4888,-21.165821,ConsensusHappy_Chain13_Node7.png,ConsensusHappy,13,7
sample/face_1081.png,47.06539,31.70059,ConsensusSad_Chain22_Node20.png,ConsensusSad,22,20
sample/face_181.png,5.904191,31.333553,Ambiguity_Chain10_Node11.png,Ambiguity,10,11
sample/face_888.png,-53.102505,1.0734116,ConsensusHappy_Chain15_Node36.png,ConsensusHappy,15,36
sample/face_791.png,-54.07657,2.144306,ConsensusHappy_Chain12_Node8.png,ConsensusHappy,12,8
sample/face_274.png,50.036854,-26.17377,Ambiguity_Chain15_Node32.png,Ambiguity,15,32
sample/face_920.png,-0.58422285,34.403683,ConsensusHappy_Chain16_Node48.png,ConsensusHappy,16,48
sample/face_1142.png,55.07351,-24.900553,ConsensusSad_Chain24_Node40.png,ConsensusSad,24,40
sample/face_12.png,48.312744,-13.058684,Ambiguity_Chain12_Node0.png,Ambiguity,12,0
sample/face_669.png,-55.357994,8.275705,ConsensusHappy_Chain8_Node5.png,ConsensusHappy,8,5
sample/face_577.png,40.054585,-2.6225789,ConsensusHappy_Chain5_Node0.png,ConsensusHappy,5,0
sample/face_543.png,-36.66892,17.451252,ConsensusHappy_Chain3_Node60.png,ConsensusHappy,3,60
sample/face_648.png,-71.29012,-20.099512,ConsensusHappy_Chain7_Node20.png,ConsensusHappy,7,20
sample/face_163.png,-20.229424,-16.882742,Ambiguity_Chain5_Node11.png,Ambiguity,5,11
sample/face_724.png,48.64215,-11.410259,ConsensusHappy_Chain10_Node1.png,ConsensusHappy,10,1
sample/face_727.png,49.736313,-10.740145,ConsensusHappy_Chain10_Node4.png,ConsensusHappy,10,4
sample/face_487.png,47.69574,23.474514,ConsensusHappy_Chain1_Node64.png,ConsensusHappy,1,64
sample/face_481.png,-68.73646,-2.4413188,ConsensusHappy_Chain1_Node40.png,ConsensusHappy,1,40
sample/face_1139.png,27.315252,-29.40038,ConsensusSad_Chain24_Node28.png,ConsensusSad,24,28
sample/face_229.png,22.851921,14.584097,Ambiguity_Chain5_Node24.png,Ambiguity,5,24
sample/face_976.png,53.979702,-17.505226,ConsensusSad_Chain18_Node48.png,ConsensusSad,18,48
sample/face_1191.png,52.659103,38.332565,ConsensusSad_Chain26_Node13.png,ConsensusSad,26,13
sample/face_309.png,10.362985,-0.9172441,Ambiguity_Chain4_Node48.png,Ambiguity,4,48
sample/face_158.png,5.0391183,36.391804,Ambiguity_Chain2_Node9.png,Ambiguity,2,9
sample/face_863.png,0.4029741,-1.3783529,ConsensusHappy_Chain14_Node52.png,ConsensusHappy,14,52
sample/face_641.png,-17.786156,4.5632215,ConsensusHappy_Chain7_Node6.png,ConsensusHappy,7,6
sample/face_781.png,-78.0547,-23.949715,ConsensusHappy_Chain11_Node80.png,ConsensusHappy,11,80
sample/face_83.png,44.045975,-18.545174,Ambiguity_Chain7_Node4.png,Ambiguity,7,4
sample/face_861.png,53.42128,3.2565148,ConsensusHappy_Chain14_Node44.png,ConsensusHappy,14,44
sample/face_734.png,-67.07838,11.139146,ConsensusHappy_Chain10_Node13.png,ConsensusHappy,10,13
sample/face_1089.png,46.835735,19.550184,ConsensusSad_Chain22_Node52.png,ConsensusSad,22,52
sample/face_931.png,-54.84591,-1.3407364,ConsensusSad_Chain17_Node3.png,ConsensusSad,17,3
sample/face_422.png,6.3348894,-18.438251,Ambiguity_Chain6_Node72.png,Ambiguity,6,72
sample/face_838.png,-68.50765,-6.2090015,ConsensusHappy_Chain13_Node68.png,ConsensusHappy,13,68
sample/face_1022.png,47.90564,42.654446,ConsensusSad_Chain20_Node11.png,ConsensusSad,20,11
sample/face_1207.png,-51.485546,-16.750286,ConsensusSad_Chain26_Node76.png,ConsensusSad,26,76
sample/face_1097.png,-30.672688,-11.591558,ConsensusSad_Chain23_Node1.png,ConsensusSad,23,1
sample/face_745.png,-55.61233,19.114357,ConsensusHappy_Chain10_Node56.png,ConsensusHappy,10,56
sample/face_963.png,23.019909,-28.357563,ConsensusSad_Chain18_Node7.png,ConsensusSad,18,7
sample/face_338.png,-21.197884,-17.898924,Ambiguity_Chain15_Node48.png,Ambiguity,15,48
sample/face_859.png,21.226835,-6.5571933,ConsensusHappy_Chain14_Node36.png,ConsensusHappy,14,36
sample/face_64.png,-69.68084,-21.580938,Ambiguity_Chain3_Node3.png,Ambiguity,3,3
sample/face_289.png,9.075939,30.81028,Ambiguity_Chain10_Node40.png,Ambiguity,10,40
sample/face_286.png,14.319924,-6.0052915,Ambiguity_Chain3_Node40.png,Ambiguity,3,40
sample/face_245.png,15.256732,9.326006,Ambiguity_Chain3_Node28.png,Ambiguity,3,28
sample/face_389.png,19.706078,-1.8334656,Ambiguity_Chain13_Node68.png,Ambiguity,13,68
sample/face_604.png,-69.43163,-25.421768,ConsensusHappy_Chain5_Node76.png,ConsensusHappy,5,76
sample/face_34.png,43.94455,-5.148306,Ambiguity_Chain4_Node2.png,Ambiguity,4,2
sample/face_104.png,-62.354053,-22.934658,Ambiguity_Chain14_Node5.png,Ambiguity,14,5
sample/face_328.png,17.060883,-24.95562,Ambiguity_Chain3_Node52.png,Ambiguity,3,52
sample/face_594.png,7.2881927,-0.83301324,ConsensusHappy_Chain5_Node36.png,ConsensusHappy,5,36
sample/face_925.png,-14.894221,19.281513,ConsensusHappy_Chain16_Node68.png,ConsensusHappy,16,68
sample/face_1025.png,47.614784,35.52642,ConsensusSad_Chain20_Node20.png,ConsensusSad,20,20
sample/face_251.png,46.344704,6.4776945,Ambiguity_Chain16_Node28.png,Ambiguity,16,28
sample/face_15.png,8.933445,10.89298,Ambiguity_Chain15_Node0.png,Ambiguity,15,0
sample/face_329.png,16.365484,-24.983648,Ambiguity_Chain5_Node44.png,Ambiguity,5,44
sample/face_671.png,-57.59728,9.237661,ConsensusHappy_Chain8_Node7.png,ConsensusHappy,8,7
sample/face_252.png,10.500844,30.84502,Ambiguity_Chain2_Node28.png,Ambiguity,2,28
sample/face_644.png,-25.483915,8.313413,ConsensusHappy_Chain7_Node9.png,ConsensusHappy,7,9
sample/face_492.png,18.613092,14.8076105,ConsensusHappy_Chain2_Node0.png,ConsensusHappy,2,0
sample/face_264.png,21.890999,14.592824,Ambiguity_Chain11_Node32.png,Ambiguity,11,32
sample/face_509.png,-28.517832,1.0885957,ConsensusHappy_Chain2_Node36.png,ConsensusHappy,2,36
sample/face_762.png,-64.43685,18.333416,ConsensusHappy_Chain11_Node11.png,ConsensusHappy,11,11
sample/face_465.png,9.42301,4.220876,ConsensusHappy_Chain1_Node1.png,ConsensusHappy,1,1
sample/face_1206.png,23.560785,12.037152,ConsensusSad_Chain26_Node72.png,ConsensusSad,26,72
sample/face_759.png,-65.91764,17.646946,ConsensusHappy_Chain11_Node7.png,ConsensusHappy,11,7
sample/face_110.png,-31.236692,-4.5343733,Ambiguity_Chain12_Node6.png,Ambiguity,12,6
sample/face_263.png,42.81992,38.907703,Ambiguity_Chain1_Node32.png,Ambiguity,1,32
sample/face_977.png,51.268513,38.771233,ConsensusSad_Chain18_Node52.png,ConsensusSad,18,52
sample/face_887.png,-31.719835,14.756991,ConsensusHappy_Chain15_Node32.png,ConsensusHappy,15,32
sample/face_36.png,29.38571,39.47881,Ambiguity_Chain2_Node1.png,Ambiguity,2,1
sample/face_186.png,1.1318012,37.039635,Ambiguity_Chain2_Node16.png,Ambiguity,2,16
sample/face_993.png,43.415344,2.6858642,ConsensusSad_Chain19_Node9.png,ConsensusSad,19,9
sample/face_997.png,53.53915,38.20734,ConsensusSad_Chain19_Node20.png,ConsensusSad,19,20
sample/face_617.png,-56.76795,17.643944,ConsensusHappy_Chain6_Node13.png,ConsensusHappy,6,13
sample/face_436.png,-73.16784,16.005325,Ambiguity_Chain4_Node80.png,Ambiguity,4,80
sample/face_43.png,11.357292,10.662285,Ambiguity_Chain15_Node3.png,Ambiguity,15,3
sample/face_803.png,-71.32299,-9.555102,ConsensusHappy_Chain12_Node48.png,ConsensusHappy,12,48
sample/face_672.png,-57.070774,10.245345,ConsensusHappy_Chain8_Node8.png,ConsensusHappy,8,8
sample/face_771.png,33.585915,31.689886,ConsensusHappy_Chain11_Node40.png,ConsensusHappy,11,40
sample/face_972.png,45.272587,-8.360415,ConsensusSad_Chain18_Node32.png,ConsensusSad,18,32
sample/face_1039.png,56.069057,-21.419363,ConsensusSad_Chain20_Node76.png,ConsensusSad,20,76
sample/face_833.png,36.604614,2.8524432,ConsensusHappy_Chain13_Node48.png,ConsensusHappy,13,48
sample/face_1092.png,49.070957,41.546013,ConsensusSad_Chain22_Node64.png,ConsensusSad,22,64
sample/face_459.png,39.74072,-4.558215,Ambiguity_Chain8_Node80.png,Ambiguity,8,80
sample/face_153.png,47.347237,-2.6336691,Ambiguity_Chain1_Node8.png,Ambiguity,1,8
sample/face_255.png,43.79373,-0.6843159,Ambiguity_Chain8_Node28.png,Ambiguity,8,28
sample/face_1173.png,-15.118811,-15.032742,ConsensusSad_Chain25_Node52.png,ConsensusSad,25,52
sample/face_549.png,51.915203,2.0379417,ConsensusHappy_Chain4_Node1.png,ConsensusHappy,4,1
sample/face_65.png,9.870869,-12.545788,Ambiguity_Chain16_Node6.png,Ambiguity,16,6
sample/face_1151.png,-60.84863,-29.43982,ConsensusSad_Chain24_Node76.png,ConsensusSad,24,76
sample/face_584.png,-59.00015,17.592178,ConsensusHappy_Chain5_Node7.png,ConsensusHappy,5,7
sample/face_48.png,-51.610126,-11.806856,Ambiguity_Chain14_Node2.png,Ambiguity,14,2
sample/face_223.png,-59.114277,-32.653244,Ambiguity_Chain4_Node24.png,Ambiguity,4,24
sample/face_444.png,10.364771,-0.62273496,Ambiguity_Chain6_Node76.png,Ambiguity,6,76
sample/face_1184.png,43.082817,7.9724464,ConsensusSad_Chain26_Node4.png,ConsensusSad,26,4
sample/face_1051.png,54.340504,-31.444006,ConsensusSad_Chain21_Node13.png,ConsensusSad,21,13
sample/face_722.png,-6.793436,30.134462,ConsensusHappy_Chain9_Node80.png,ConsensusHappy,9,80
sample/face_553.png,-5.89519,24.9559,ConsensusHappy_Chain4_Node5.png,ConsensusHappy,4,5
sample/face_416.png,16.528069,-25.159794,Ambiguity_Chain15_Node68.png,Ambiguity,15,68
sample/face_540.png,-73.91785,-15.589803,ConsensusHappy_Chain3_Node48.png,ConsensusHappy,3,48
sample/face_334.png,-13.791111,24.737526,Ambiguity_Chain1_Node48.png,Ambiguity,1,48
sample/face_41.png,-12.174329,-13.84652,Ambiguity_Chain5_Node1.png,Ambiguity,5,1
sample/face_278.png,45.25672,35.496513,Ambiguity_Chain7_Node36.png,Ambiguity,7,36
sample/face_383.png,59.1029,-6.565285,Ambiguity_Chain8_Node60.png,Ambiguity,8,60
sample/face_690.png,-75.99201,-21.35572,ConsensusHappy_Chain8_Node72.png,ConsensusHappy,8,72
sample/face_514.png,-28.30699,4.8440137,ConsensusHappy_Chain2_Node56.png,ConsensusHappy,2,56
sample/face_627.png,11.379246,26.531431,ConsensusHappy_Chain6_Node52.png,ConsensusHappy,6,52
sample/face_660.png,-29.599464,2.8671103,ConsensusHappy_Chain7_Node68.png,ConsensusHappy,7,68
sample/face_814.png,-36.71741,13.864977,ConsensusHappy_Chain13_Node1.png,ConsensusHappy,13,1
sample/face_587.png,-60.439075,15.979219,ConsensusHappy_Chain5_Node11.png,ConsensusHappy,5,11
sample/face_525.png,-17.394447,10.292503,ConsensusHappy_Chain3_Node5.png,ConsensusHappy,3,5
sample/face_300.png,33.570976,36.562572,Ambiguity_Chain8_Node40.png,Ambiguity,8,40
sample/face_302.png,12.316177,-1.6861904,Ambiguity_Chain13_Node44.png,Ambiguity,13,44
sample/face_1114.png,54.2577,-19.247522,ConsensusSad_Chain23_Node40.png,ConsensusSad,23,40
sample/face_865.png,-19.938004,23.445986,ConsensusHappy_Chain14_Node60.png,ConsensusHappy,14,60
sample/face_942.png,49.353138,-30.15805,ConsensusSad_Chain17_Node24.png,ConsensusSad,17,24
sample/face_741.png,-8.078724,22.046486,ConsensusHappy_Chain10_Node40.png,ConsensusHappy,10,40
sample/face_831.png,-46.6841,-13.660118,ConsensusHappy_Chain13_Node40.png,ConsensusHappy,13,40
sample/face_1141.png,54.16857,-24.822609,ConsensusSad_Chain24_Node36.png,ConsensusSad,24,36
sample/face_551.png,47.280754,25.348898,ConsensusHappy_Chain4_Node3.png,ConsensusHappy,4,3
sample/face_25.png,-50.711433,12.384491,Ambiguity_Chain1_Node2.png,Ambiguity,1,2
sample/face_957.png,22.273165,-9.341408,ConsensusSad_Chain18_Node1.png,ConsensusSad,18,1
sample/face_1088.png,52.841286,23.106354,ConsensusSad_Chain22_Node48.png,ConsensusSad,22,48
sample/face_979.png,51.97835,16.74596,ConsensusSad_Chain18_Node60.png,ConsensusSad,18,60
sample/face_1052.png,46.4512,-39.639225,ConsensusSad_Chain21_Node16.png,ConsensusSad,21,16
sample/face_988.png,-56.982735,-12.760428,ConsensusSad_Chain19_Node4.png,ConsensusSad,19,4
sample/face_653.png,12.21161,25.045254,ConsensusHappy_Chain7_Node40.png,ConsensusHappy,7,40
sample/face_1091.png,41.96925,28.844189,ConsensusSad_Chain22_Node60.png,ConsensusSad,22,60
sample/face_466.png,9.181334,3.5729623,ConsensusHappy_Chain1_Node2.png,ConsensusHappy,1,2
sample/face_608.png,-29.133635,-20.665459,ConsensusHappy_Chain6_Node2.png,ConsensusHappy,6,2
sample/face_1018.png,47.63836,32.72928,ConsensusSad_Chain20_Node6.png,ConsensusSad,20,6
sample/face_1121.png,49.257095,40.539433,ConsensusSad_Chain23_Node68.png,ConsensusSad,23,68
sample/face_538.png,-19.445068,24.998741,ConsensusHappy_Chain3_Node40.png,ConsensusHappy,3,40
sample/face_708.png,6.1504164,-1.1467283,ConsensusHappy_Chain9_Node28.png,ConsensusHappy,9,28
sample/face_1046.png,50.603542,32.625328,ConsensusSad_Chain21_Node6.png,ConsensusSad,21,6
sample/face_932.png,-54.901688,-1.3320247,ConsensusSad_Chain17_Node4.png,ConsensusSad,17,4
sample/face_860.png,53.282494,3.0979733,ConsensusHappy_Chain14_Node40.png,ConsensusHappy,14,40
sample/face_1017.png,36.44811,35.378937,ConsensusSad_Chain20_Node5.png,ConsensusSad,20,5
sample/face_615.png,-55.596226,17.179424,ConsensusHappy_Chain6_Node9.png,ConsensusHappy,6,9
sample/face_629.png,-79.272606,-23.932575,ConsensusHappy_Chain6_Node60.png,ConsensusHappy,6,60
sample/face_270.png,7.7219915,-16.493626,Ambiguity_Chain12_Node32.png,Ambiguity,12,32
sample/face_401.png,11.608948,7.786803,Ambiguity_Chain5_Node64.png,Ambiguity,5,64
sample/face_631.png,-15.989441,-2.2545338,ConsensusHappy_Chain6_Node68.png,ConsensusHappy,6,68
sample/face_119.png,-15.19684,13.93006,Ambiguity_Chain6_Node6.png,Ambiguity,6,6
sample/face_639.png,-16.292835,3.61026,ConsensusHappy_Chain7_Node4.png,ConsensusHappy,7,4
sample/face_823.png,-5.558514,31.875547,ConsensusHappy_Chain13_Node11.png,ConsensusHappy,13,11
sample/face_947.png,47.014984,33.526577,ConsensusSad_Chain17_Node44.png,ConsensusSad,17,44
sample/face_1146.png,43.835392,29.997057,ConsensusSad_Chain24_Node56.png,ConsensusSad,24,56
sample/face_112.png,43.235092,-33.38452,Ambiguity_Chain11_Node8.png,Ambiguity,11,8
sample/face_712.png,-69.232765,12.254243,ConsensusHappy_Chain9_Node40.png,ConsensusHappy,9,40
sample/face_17.png,-50.807583,12.382686,Ambiguity_Chain1_Node1.png,Ambiguity,1,1
sample/face_76.png,51.87862,-19.07965,Ambiguity_Chain13_Node5.png,Ambiguity,13,5
sample/face_698.png,-33.619007,-23.176165,ConsensusHappy_Chain9_Node5.png,ConsensusHappy,9,5
sample/face_385.png,-17.196175,13.569187,Ambiguity_Chain4_Node68.png,Ambiguity,4,68
sample/face_428.png,-2.7863889,33.9306,Ambiguity_Chain7_Node72.png,Ambiguity,7,72
sample/face_387.png,-47.44431,-20.499214,Ambiguity_Chain9_Node64.png,Ambiguity,9,64
sample/face_335.png,12.5311575,-19.64706,Ambiguity_Chain7_Node48.png,Ambiguity,7,48
sample/face_645.png,-25.735004,8.031758,ConsensusHappy_Chain7_Node11.png,ConsensusHappy,7,11
sample/face_271.png,9.208979,-7.324469,Ambiguity_Chain9_Node36.png,Ambiguity,9,36
sample/face_1012.png,42.333443,32.494434,ConsensusSad_Chain19_Node80.png,ConsensusSad,19,80
sample/face_1004.png,13.153232,1.4528509,ConsensusSad_Chain19_Node48.png,ConsensusSad,19,48
sample/face_333.png,20.02673,11.371023,Ambiguity_Chain4_Node56.png,Ambiguity,4,56
sample/face_405.png,-14.64343,-12.286814,Ambiguity_Chain4_Node72.png,Ambiguity,4,72
sample/face_971.png,45.726738,-8.576446,ConsensusSad_Chain18_Node28.png,ConsensusSad,18,28
sample/face_880.png,12.690243,23.286572,ConsensusHappy_Chain15_Node9.png,ConsensusHappy,15,9
sample/face_121.png,-30.79265,-4.252149,Ambiguity_Chain12_Node7.png,Ambiguity,12,7
sample/face_999.png,9.310044,-23.712185,ConsensusSad_Chain19_Node28.png,ConsensusSad,19,28
sample/face_476.png,61.11954,-4.187357,ConsensusHappy_Chain1_Node16.png,ConsensusHappy,1,16
sample/face_751.png,-56.920624,0.8940525,ConsensusHappy_Chain10_Node80.png,ConsensusHappy,10,80
sample/face_522.png,-15.4985895,-5.293241,ConsensusHappy_Chain3_Node2.png,ConsensusHappy,3,2
sample/face_320.png,12.798439,-1.5272009,Ambiguity_Chain13_Node48.png,Ambiguity,13,48
sample/face_125.png,6.830464,30.755106,Ambiguity_Chain10_Node9.png,Ambiguity,10,9
sample/face_1087.png,44.658733,29.632841,ConsensusSad_Chain22_Node44.png,ConsensusSad,22,44
sample/face_763.png,-67.98634,-9.094211,ConsensusHappy_Chain11_Node13.png,ConsensusHappy,11,13
sample/face_456.png,11.292635,-2.6525385,Ambiguity_Chain14_Node80.png,Ambiguity,14,80
sample/face_215.png,-29.04757,-8.4017935,Ambiguity_Chain12_Node20.png,Ambiguity,12,20
sample/face_1205.png,23.69223,12.342906,ConsensusSad_Chain26_Node68.png,ConsensusSad,26,68
sample/face_570.png,-70.515,14.975414,ConsensusHappy_Chain4_Node56.png,ConsensusHappy,4,56
sample/face_548.png,52.315613,1.9805745,ConsensusHappy_Chain4_Node0.png,ConsensusHappy,4,0
sample/face_674.png,-14.688156,-1.4456586,ConsensusHappy_Chain8_Node11.png,ConsensusHappy,8,11
sample/face_439.png,47.903824,17.715706,Ambiguity_Chain1_Node76.png,Ambiguity,1,76
sample/face_982.png,-56.858936,8.537257,ConsensusSad_Chain18_Node72.png,ConsensusSad,18,72
sample/face_366.png,40.70804,-25.683098,Ambiguity_Chain8_Node56.png,Ambiguity,8,56
sample/face_735.png,9.152892,26.740387,ConsensusHappy_Chain10_Node16.png,ConsensusHappy,10,16
sample/face_758.png,-66.05365,18.563406,ConsensusHappy_Chain11_Node6.png,ConsensusHappy,11,6
sample/face_167.png,15.586845,9.419216,Ambiguity_Chain6_Node11.png,Ambiguity,6,11
sample/face_748.png,-69.21969,17.940355,ConsensusHappy_Chain10_Node68.png,ConsensusHappy,10,68
sample/face_866.png,-26.062809,2.7077134,ConsensusHappy_Chain14_Node64.png,ConsensusHappy,14,64
sample/face_1033.png,46.49586,17.326593,ConsensusSad_Chain20_Node52.png,ConsensusSad,20,52
sample/face_561.png,5.127225,31.971024,ConsensusHappy_Chain4_Node20.png,ConsensusHappy,4,20
sample/face_314.png,-68.186424,7.7024198,Ambiguity_Chain11_Node44.png,Ambiguity,11,44
sample/face_902.png,7.3483434,33.015068,ConsensusHappy_Chain16_Node2.png,ConsensusHappy,16,2
sample/face_61.png,52.905464,-2.9268248,Ambiguity_Chain9_Node5.png,Ambiguity,9,5
sample/face_802.png,-70.71001,-9.81923,ConsensusHappy_Chain12_Node44.png,ConsensusHappy,12,44
sample/face_1065.png,24.532331,13.00216,ConsensusSad_Chain21_Node68.png,ConsensusSad,21,68
sample/face_31.png,-37.204437,-18.138575,Ambiguity_Chain13_Node2.png,Ambiguity,13,2
sample/face_470.png,-56.957935,-10.386286,ConsensusHappy_Chain1_Node6.png,ConsensusHappy,1,6
sample/face_233.png,-3.8428862,30.232943,Ambiguity_Chain2_Node24.png,Ambiguity,2,24
sample/face_239.png,46.57293,6.4870467,Ambiguity_Chain16_Node24.png,Ambiguity,16,24
sample/face_187.png,-32.327366,-23.813238,Ambiguity_Chain9_Node16.png,Ambiguity,9,16
sample/face_497.png,-48.94797,-8.75514,ConsensusHappy_Chain2_Node5.png,ConsensusHappy,2,5
sample/face_897.png,4.87674,-6.554414,ConsensusHappy_Chain15_Node72.png,ConsensusHappy,15,72
sample/face_322.png,35.689957,-31.502535,Ambiguity_Chain3_Node48.png,Ambiguity,3,48
sample/face_792.png,-54.865837,1.4786266,ConsensusHappy_Chain12_Node9.png,ConsensusHappy,12,9
sample/face_599.png,-69.8918,17.557232,ConsensusHappy_Chain5_Node56.png,ConsensusHappy,5,56
sample/face_30.png,43.636284,-5.2573442,Ambiguity_Chain4_Node1.png,Ambiguity,4,1
sample/face_899.png,-66.734116,-4.0576596,ConsensusHappy_Chain15_Node80.png,ConsensusHappy,15,80
sample/face_919.png,-0.688634,34.507587,ConsensusHappy_Chain16_Node44.png,ConsensusHappy,16,44
sample/face_1044.png,49.895824,32.252037,ConsensusSad_Chain21_Node4.png,ConsensusSad,21,4
sample/face_1125.png,-28.509098,-13.055459,ConsensusSad_Chain24_Node1.png,ConsensusSad,24,1
sample/face_326.png,39.490158,-36.828934,Ambiguity_Chain6_Node48.png,Ambiguity,6,48
sample/face_417.png,-24.771053,-15.41542,Ambiguity_Chain3_Node72.png,Ambiguity,3,72
sample/face_876.png,25.568401,-6.979484,ConsensusHappy_Chain15_Node5.png,ConsensusHappy,15,5
sample/face_670.png,-57.59739,9.237667,ConsensusHappy_Chain8_Node6.png,ConsensusHappy,8,6
sample/face_331.png,-24.043028,-19.708239,Ambiguity_Chain10_Node52.png,Ambiguity,10,52
sample/face_807.png,18.644917,-1.3180758,ConsensusHappy_Chain12_Node64.png,ConsensusHappy,12,64
sample/face_692.png,-7.682786,29.519926,ConsensusHappy_Chain8_Node80.png,ConsensusHappy,8,80
sample/face_914.png,3.2434814,-4.5638704,ConsensusHappy_Chain16_Node24.png,ConsensusHappy,16,24
sample/face_131.png,28.564062,39.456104,Ambiguity_Chain2_Node7.png,Ambiguity,2,7
sample/face_353.png,15.850128,-22.36655,Ambiguity_Chain3_Node56.png,Ambiguity,3,56
sample/face_382.png,-16.544136,27.546741,Ambiguity_Chain16_Node60.png,Ambiguity,16,60
sample/face_472.png,-55.88223,-9.320311,ConsensusHappy_Chain1_Node8.png,ConsensusHappy,1,8
sample/face_455.png,-9.978063,-3.1010468,Ambiguity_Chain2_Node80.png,Ambiguity,2,80
sample/face_613.png,-54.590347,17.324987,ConsensusHappy_Chain6_Node7.png,ConsensusHappy,6,7
sample/face_352.png,-18.220493,-13.967783,Ambiguity_Chain15_Node52.png,Ambiguity,15,52
sample/face_1058.png,48.62229,25.985716,ConsensusSad_Chain21_Node40.png,ConsensusSad,21,40
sample/face_689.png,-74.82543,-21.583122,ConsensusHappy_Chain8_Node68.png,ConsensusHappy,8,68
sample/face_210.png,-63.02989,-34.21424,Ambiguity_Chain16_Node20.png,Ambiguity,16,20
sample/face_473.png,-54.965965,-9.561455,ConsensusHappy_Chain1_Node9.png,ConsensusHappy,1,9
sample/face_182.png,45.11183,32.285465,Ambiguity_Chain13_Node11.png,Ambiguity,13,11
sample/face_922.png,-12.4359455,29.158957,ConsensusHappy_Chain16_Node56.png,ConsensusHappy,16,56
sample/face_996.png,53.119312,37.41465,ConsensusSad_Chain19_Node16.png,ConsensusSad,19,16
sample/face_946.png,6.208784,29.844368,ConsensusSad_Chain17_Node40.png,ConsensusSad,17,40
sample/face_510.png,-28.244778,1.2514117,ConsensusHappy_Chain2_Node40.png,ConsensusHappy,2,40
sample/face_443.png,-9.824849,-3.0399597,Ambiguity_Chain2_Node76.png,Ambiguity,2,76
sample/face_779.png,36.8392,-1.7445678,ConsensusHappy_Chain11_Node72.png,ConsensusHappy,11,72
sample/face_933.png,-56.438606,-0.63994306,ConsensusSad_Chain17_Node5.png,ConsensusSad,17,5
sample/face_248.png,-10.260742,17.68116,Ambiguity_Chain13_Node28.png,Ambiguity,13,28
sample/face_504.png,-66.02121,-9.06962,ConsensusHappy_Chain2_Node16.png,ConsensusHappy,2,16
sample/face_546.png,-68.98541,-25.16577,ConsensusHappy_Chain3_Node72.png,ConsensusHappy,3,72
sample/face_207.png,45.871742,39.072685,Ambiguity_Chain1_Node16.png,Ambiguity,1,16
sample/face_904.png,9.581953,29.674925,ConsensusHappy_Chain16_Node4.png,ConsensusHappy,16,4
sample/face_898.png,-69.91628,-9.594326,ConsensusHappy_Chain15_Node76.png,ConsensusHappy,15,76
sample/face_906.png,19.774122,-2.0199509,ConsensusHappy_Chain16_Node6.png,ConsensusHappy,16,6
sample/face_717.png,-67.78233,11.217188,ConsensusHappy_Chain9_Node60.png,ConsensusHappy,9,60
sample/face_678.png,59.160606,-3.632121,ConsensusHappy_Chain8_Node24.png,ConsensusHappy,8,24
sample/face_568.png,-34.14299,16.23596,ConsensusHappy_Chain4_Node48.png,ConsensusHappy,4,48
